name,rating,score,votes,budget,gross,runtime,log_votes,weighted_score,runtime_category,director_top10,writer_top10,star_top30,genre_top10,country_top5,company_top10,is_hit
Dazed and Confused,R,0.7702702702702701,0.7193675874710524,0.6513496926942847,0.6553305297270258,0.1875,12.049424683420916,91.57562759399896,normal,Others,Others,Others,Comedy,United States,Others,0
True Romance,R,0.8108108108108109,0.7422003366923277,0.709894111775549,0.6871495723708243,0.2692307692307693,12.264346270624156,96.88833553793084,normal,Others,Others,Others,Crime,United States,Others,0
Robin Hood: Men in Tights,PG-13,0.6486486486486486,0.680852480118575,0.7497091165745452,0.7519569359970624,0.19711538461538458,11.686887175419702,78.30214407531201,normal,Others,Others,Others,Adventure,France,Others,0
A Bronx Tale,R,0.7972972972972973,0.6918669375974219,0.7585181365721639,0.7051011268762561,0.27884615384615385,11.790564777297387,91.96640526291962,long,Others,Others,Robert De Niro,Crime,United States,Others,0
What's Eating Gilbert Grape,PG-13,0.7837837837837837,0.7466172952399496,0.6944541795198192,0.6699942535811976,0.26442307692307687,12.30592250537653,94.75560329139928,normal,Others,Others,Johnny Depp,Drama,United States,Paramount Pictures,0
Hocus Pocus,PG,0.6756756756756757,0.6685625590627237,0.7808074807014206,0.7667465237696833,0.15865384615384615,11.571203807011967,79.8413062683826,normal,Others,Others,Others,Comedy,United States,Walt Disney Pictures,0
Carlito's Way,R,0.8108108108108109,0.7391502591299292,0.7871841300150656,0.7893926221204868,0.38942307692307687,12.235636302128867,96.66152678681806,long,Brian De Palma,Others,Others,Crime,United States,Universal Pictures,1
Mrs. Doubtfire,PG-13,0.6891891891891891,0.7605626592314066,0.7703331046475647,0.9141155236746696,0.29807692307692313,12.437188334739655,87.06031834317758,long,Others,Others,Robin Williams,Comedy,United States,Twentieth Century Fox,1
The Fugitive,PG-13,0.7972972972972973,0.769841627725757,0.8225820957250712,0.9025519270931011,0.3221153846153846,12.524530013005734,97.69133410144472,long,Others,Others,Harrison Ford,Action,United States,Warner Bros.,1
Demolition Man,R,0.6486486486486486,0.7142774190246782,0.846507319426849,0.7832566672942602,0.25,12.001511614739403,80.41012781875402,normal,Others,Others,Sylvester Stallone,Action,United States,Warner Bros.,0
Falling Down,R,0.7702702702702701,0.7230312942854317,0.7703331046475647,0.7606637593016254,0.24038461538461542,12.08391066125752,91.83772102555716,normal,Joel Schumacher,Others,Others,Action,United States,Others,0
The Pelican Brief,PG-13,0.635135135135135,0.6399860282990236,0.8246591439690568,0.8615136202522076,0.375,11.302216779257382,74.59463074309872,long,Others,Others,Others,Crime,United States,Warner Bros.,1
The Firm,R,0.6621621621621621,0.6852249781221494,0.8182824945820589,0.882479542326722,0.4375,11.728044909070784,79.75070538168134,long,Others,Others,Tom Cruise,Drama,United States,Others,1
Last Action Hero,PG-13,0.6081081081081081,0.6988741010770524,0.8834402516205774,0.838789755955351,0.3221153846153846,11.856522261533735,75.88174247381592,long,Others,Others,Arnold Schwarzenegger,Action,United States,Columbia Pictures,0
Sister Act 2: Back in the Habit,PG,0.4999999999999999,0.5887350550466303,0.8090323052566591,0.782432696594699,0.21153846153846156,10.819798284210286,60.5908703915776,normal,Others,Others,Others,Comedy,United States,Touchstone Pictures,0
Groundhog Day,PG,0.8243243243243242,0.8507578145775546,0.7206220534742817,0.7963096011432675,0.1826923076923077,13.286183160425152,106.2894652834012,normal,Others,Others,Others,Comedy,United States,Columbia Pictures,1
Philadelphia,PG-13,0.7837837837837837,0.7503950126260214,0.7739580694742204,0.8651775899708294,0.29807692307692313,12.34148164933907,95.02940869991085,long,Others,Others,Tom Hanks,Drama,United States,TriStar Pictures,1
Super Mario Bros.,PG,0.29729729729729726,0.5887350550466303,0.8306241011159586,0.7173904328217409,0.19711538461538458,10.819798284210286,44.36117296526217,normal,Others,Others,Others,Adventure,United Kingdom,Others,0
Sleepless in Seattle,PG,0.6621621621621621,0.715573007420205,0.7542185355291783,0.8714913361966565,0.20192307692307687,12.013706813470414,81.69320633159882,normal,Others,Others,Tom Hanks,Comedy,United States,TriStar Pictures,1
Cliffhanger,R,0.6081081081081081,0.6834975137872693,0.8654954289716273,0.878732594474279,0.24038461538461542,11.711784520403112,74.95542093057992,normal,Others,Others,Sylvester Stallone,Action,United States,Others,1
The Piano,R,0.7702702702702701,0.6399860282990236,0.6526795680971326,0.7595211478188941,0.27884615384615385,11.302216779257382,85.8968475223561,long,Others,Others,Others,Drama,Others,Others,1
The Nightmare Before Christmas,PG,0.8243243243243242,0.7811892498682892,0.7399711967991446,0.8126014627535711,0.0625,12.631343648903034,101.05074919122428,short,Others,Others,Others,Animation,United States,Touchstone Pictures,1
Rookie of the Year,PG,0.5675675675675674,0.5192654511860612,0.6856451599423127,0.781505034036029,0.1923076923076923,10.165890277802454,62.011930694594966,normal,Others,Others,Others,Comedy,United States,Twentieth Century Fox,1
"Blood In, Blood Out",R,0.8243243243243242,0.5308660969743816,0.8014314690385113,0.61821700651649,0.5625,10.275085591132717,82.20068472906172,long,Others,Others,Others,Crime,United States,Others,0
In the Name of the Father,R,0.8378378378378376,0.7142774190246782,0.709894111775549,0.7913321177161781,0.33653846153846156,12.001511614739403,97.21224407938918,long,Others,Others,Others,Biography,Others,Others,1
Alive,R,0.7027027027027026,0.5949252825431411,0.7931490870977834,0.7537270606026336,0.27403846153846156,10.87806606028079,77.2342690279936,long,Others,Others,Others,Biography,United States,Others,0
Addams Family Values,PG-13,0.6621621621621621,0.6438495919489108,0.8286782448814766,0.7722089748567729,0.1490384615384615,11.338583982516496,77.10237108111217,normal,Others,Others,Others,Comedy,United States,Paramount Pictures,0
Indecent Proposal,R,0.5540540540540541,0.6182294636717077,0.8090323052566591,0.8816060310505696,0.2596153846153846,11.097425172408933,66.58455103445358,normal,Others,Others,Others,Drama,United States,Paramount Pictures,1
In the Line of Fire,R,0.7162162162162161,0.6580354858077438,0.8137730755173961,0.8551755152013136,0.3125,11.472113887062386,82.59921998684918,long,Others,Others,Clint Eastwood,Action,United States,Columbia Pictures,1
The Age of Innocence,PG,0.7162162162162161,0.6007745926215647,0.7987523030008651,0.7453389947370903,0.3653846153846154,10.933124826700707,78.7184987522451,long,Others,Others,Others,Drama,United States,Columbia Pictures,0
Menace II Society,R,0.7567567567567567,0.5969110523919509,0.5886156200471969,0.736008088730445,0.16346153846153844,10.896757843893464,81.72568382920099,normal,Others,Others,Others,Crime,United States,New Line Cinema,1
Gettysburg,PG,0.7702702702702701,0.5232747409531712,0.7703331046475647,0.6745687908487346,1.0,10.203629181337648,77.54758177816612,long,Others,Others,Others,Drama,United States,Others,0
The Three Musketeers,PG,0.6081081081081081,0.5929016869613336,0.7871841300150656,0.7784633868002317,0.20192307692307687,10.859018228147889,69.49771666014648,normal,Others,Others,Others,Action,Others,Walt Disney Pictures,0
The Secret Garden,G,0.7297297297297296,0.5595802197737881,0.7399711967991446,0.7431540253153732,0.1826923076923077,10.545367754151744,76.98118460530772,normal,Others,Others,Others,Drama,United Kingdom,Warner Bros.,0
Free Willy,PG,0.5540540540540541,0.6259873639085768,0.7497091165745452,0.846069604996553,0.23557692307692313,11.170449240431308,67.02269544258785,normal,Others,Others,Others,Adventure,United States,Others,1
RoboCop 3,PG-13,0.29729729729729726,0.5821616975405025,0.7585181365721639,0.6741254759867812,0.19711538461538458,10.757924157061597,44.10748904395254,normal,Others,Others,Others,Action,United States,Others,0
The Remains of the Day,PG,0.7972972972972973,0.6229518413505487,0.7231201718424208,0.7241838119897761,0.34134615384615385,11.141876276228,86.90663495457841,long,Others,Others,Others,Drama,United States,Columbia Pictures,0
Hard Target,R,0.581081081081081,0.5798769794896549,0.7399711967991446,0.799077550776025,0.16346153846153844,10.736418414365376,66.56579416906534,normal,Others,Others,Others,Action,United States,Universal Pictures,1
Fire in the Sky,PG-13,0.6216216216216216,0.5062410101802298,0.7231201718424208,0.7141326287708081,0.22115384615384615,10.043292972227004,65.28140431947553,normal,Others,Others,Others,Biography,United States,Paramount Pictures,0
Cool Runnings,PG,0.6891891891891891,0.6580354858077438,0.7167435227488349,0.8465537166544435,0.16826923076923078,11.472113887062386,80.3047972094367,normal,Others,Others,Others,Adventure,United States,Walt Disney Pictures,1
Dave,PG-13,0.6621621621621621,0.5887350550466303,0.7808074807014206,0.7888063060814008,0.22596153846153844,10.819798284210286,73.57462833262994,normal,Others,Others,Others,Comedy,United States,Warner Bros.,1
Kalifornia,R,0.6486486486486486,0.5929016869613336,0.6759072406803831,0.5775818479120964,0.2596153846153846,10.859018228147889,72.75542212859085,normal,Others,Others,Brad Pitt,Crime,United States,Others,0
Sliver,R,0.41891891891891886,0.534467593659968,0.8137730755173961,0.8280809749116393,0.21153846153846156,10.308985993422082,51.54492996711041,normal,Others,Others,Others,Drama,United States,Paramount Pictures,1
Coneheads,PG,0.45945945945945943,0.5929016869613336,0.7959931501527219,0.7184891892638394,0.12019230769230771,10.859018228147889,57.5527966091838,short,Others,Others,Others,Comedy,United States,Paramount Pictures,0
So I Married an Axe Murderer,PG-13,0.6216216216216216,0.5538364043659921,0.7497091165745452,0.6792780090976935,0.14423076923076922,10.491301994830229,68.19346296639648,normal,Others,Others,Others,Comedy,United States,TriStar Pictures,0
Hot Shots! Part Deux,PG-13,0.635135135135135,0.6463493856277372,0.7703331046475647,0.8371017499251687,0.11057692307692307,11.362114203075018,74.98995374029512,short,Others,Others,Others,Action,United States,Twentieth Century Fox,1
Much Ado About Nothing,PG-13,0.7297297297297296,0.5798769794896549,0.6944541795198192,0.7222431883169147,0.23076923076923073,10.736418414365376,78.37585442486724,normal,Others,Others,Others,Comedy,United Kingdom,Others,1
The Crush,R,0.527027027027027,0.47412905216370305,0.6384322308341582,0.6896657109366129,0.125,9.741027444837728,56.49795918005882,short,Others,Others,Others,Drama,United States,Others,1
Loaded Weapon 1,PG-13,0.581081081081081,0.5775420449596868,0.709894111775549,0.7361635231087611,0.10096153846153844,10.714439990727769,66.42952794251217,short,Others,Others,Others,Action,United States,New Line Cinema,1
A Perfect World,PG-13,0.7567567567567567,0.6332171006852046,0.7871841300150656,0.8377631227390641,0.36057692307692313,11.23850177707664,84.28876332807481,long,Clint Eastwood,Others,Kevin Costner,Crime,United States,Warner Bros.,1
Leprechaun,R,0.3918918918918919,0.5150989009877643,0.46309146034740845,0.659728746961838,0.13942307692307693,10.12667110305036,48.60802129464172,normal,Others,Others,Others,Comedy,United States,Others,1
Malice,R,0.6081081081081081,0.5107622481522179,0.7497091165745452,0.7688055629022561,0.21153846153846156,10.085850775128716,64.54944496082379,normal,Others,Others,Others,Crime,Canada,Others,1
What's Love Got to Do with It,R,0.7297297297297296,0.4802010765401975,0.7231201718424208,0.7577559209434599,0.26442307692307687,9.798182590890704,71.52673291350214,normal,Others,Others,Others,Biography,United States,Touchstone Pictures,1
Striking Distance,R,0.5405405405405406,0.5676525740522481,0.7871841300150656,0.7265550112872998,0.1875,10.62135173563291,62.665975240234175,normal,Others,Others,Bruce Willis,Action,United States,Columbia Pictures,0
Return of the Living Dead III,Not Rated,0.5405405405405406,0.4535037261729734,0.5368932854079981,0.33316576317674956,0.16346153846153844,9.546884034617923,56.32661580424576,normal,Others,Others,Others,Horror,United States,Others,0
Searching for Bobby Fischer,PG,0.7432432432432432,0.5567471253106125,0.7024961843855658,0.6491812749245427,0.22115384615384615,10.518700218288163,77.83838161533242,normal,Others,Others,Others,Biography,United States,Others,0
Jason Goes to Hell: the Final Friday,Not Rated,0.31081081081081086,0.5308660969743816,0.574368284984811,0.6998440035313429,0.11538461538461536,10.275085591132717,43.155359482757405,short,Others,Others,Others,Fantasy,United States,New Line Cinema,1
Matinee,PG,0.6756756756756757,0.41776076526194195,0.709894111775549,0.6666969403436709,0.17307692307692307,9.210440366976515,63.55203853213797,normal,Others,Others,Others,Comedy,United States,Universal Pictures,0
The Good Son,R,0.6081081081081081,0.5567471253106125,0.7346883444657702,0.7860376956705435,0.11538461538461536,10.518700218288163,67.31968139704426,short,Others,Others,Others,Drama,United States,Twentieth Century Fox,1
The Beverly Hillbillies,PG,0.41891891891891886,0.4802010765401975,0.7703331046475647,0.7825296381387548,0.13942307692307693,9.798182590890704,48.99091295445352,normal,Others,Others,Others,Comedy,United States,Twentieth Century Fox,1
Beethoven's 2nd,PG,0.4054054054054054,0.5192654511860612,0.7231201718424208,0.8291499757583027,0.125,10.165890277802454,49.81286236123203,short,Others,John Hughes,Others,Comedy,United States,Others,1
Killing Zoe,R,0.6216216216216216,0.4913937325280403,0.5103043545395786,0.4650996104528317,0.15865384615384615,9.90353755128617,64.37299408336011,normal,Others,Others,Others,Crime,France,Others,0
Cronos,R,0.6486486486486486,0.5271382109236692,0.5368932854079981,0.49053108942566287,0.1490384615384615,10.239995502805316,68.60796986879562,normal,Others,Others,Others,Fantasy,Others,Others,0
Geronimo: An American Legend,PG-13,0.6216216216216216,0.4166931492069278,0.8014314690385113,0.7099442830513818,0.25,9.200391041122517,59.80254176729635,normal,Others,Others,Others,Drama,United States,Columbia Pictures,0
Wayne's World 2,PG-13,0.581081081081081,0.6373299836707015,0.8137730755173961,0.7712509752771235,0.15384615384615385,11.277215789596893,69.91873789550074,normal,Others,Others,Others,Comedy,United States,Paramount Pictures,0
Romeo Is Bleeding,R,0.635135135135135,0.4456312582643768,0.6985626226061327,0.5977766992819085,0.22596153846153844,9.472781556562168,62.52035827331031,normal,Others,Others,Others,Crime,United Kingdom,Others,0
Rising Sun,R,0.5945945945945945,0.5727123421801673,0.8014314690385113,0.8228236194027623,0.3173076923076923,10.66897865021924,67.21456549638121,long,Others,Others,Others,Action,United States,Twentieth Century Fox,1
For Love or Money,PG,0.581081081081081,0.4456312582643768,0.7871841300150656,0.6767845661550371,0.15865384615384615,9.472781556562168,58.731245650685445,normal,Others,Others,Others,Comedy,United States,Universal Pictures,0
Teenage Mutant Ninja Turtles III,PG,0.3918918918918919,0.5413237886133447,0.7542185355291783,0.7627892722888938,0.15865384615384615,10.373522431293592,49.79290767020924,normal,Others,Others,Others,Action,United States,Others,1
Body Snatchers,R,0.5540540540540541,0.47412905216370305,0.709894111775549,0.46660745233133955,0.11538461538461536,9.741027444837728,58.44616466902637,short,Others,Others,Others,Horror,United States,Others,0
Airborne,PG,0.5945945945945945,0.3720011506963411,0.5611422287097224,0.5888033624509261,0.13461538461538458,8.77971129020447,55.31218112828815,normal,Others,Others,Others,Adventure,United States,Others,0
The Thing Called Love,PG-13,0.6081081081081081,0.38577582124205956,0.7167435227488349,0.5231172873562162,0.2548076923076923,8.909370405197466,57.019970593263785,normal,Others,Others,Others,Comedy,United States,Paramount Pictures,0
The House of the Spirits,R,0.6756756756756757,0.5015187724635509,0.8137730755173961,0.6396179165878071,0.3701923076923077,9.99884318585288,68.99201798238488,long,Others,Others,Others,Drama,Others,Others,0
Little Buddha,PG,0.5675675675675674,0.4676888296353757,0.8014314690385113,0.6232065882953419,0.28846153846153844,9.680406499268877,59.05047964554013,long,Others,Others,Keanu Reeves,Drama,France,Others,0
Dragon,PG-13,0.6891891891891891,0.5308660969743816,0.7167435227488349,0.7890536509666852,0.27403846153846156,10.275085591132717,71.925599137929,long,Others,Others,Others,Action,United States,Others,1
Poetic Justice,R,0.5675675675675674,0.4456312582643768,0.7167435227488349,0.735085536037122,0.22115384615384615,9.472781556562168,57.78396749502922,normal,Others,Others,Others,Drama,United States,Columbia Pictures,0
The Joy Luck Club,R,0.7837837837837837,0.4676888296353757,0.6944541795198192,0.746617749336419,0.3653846153846154,9.680406499268877,74.53913004437034,long,Others,Others,Others,Drama,United States,Others,1
Untamed Heart,PG-13,0.6621621621621621,0.4456312582643768,0.6590562167506008,0.710849063613626,0.1875,9.472781556562168,64.41491458462274,normal,Others,Others,Others,Drama,United States,Metro-Goldwyn-Mayer (MGM),1
Batman: Mask of the Phantasm,PG,0.7972972972972973,0.5775420449596868,0.6384322308341582,0.6327794618541442,0.0625,10.714439990727769,83.5726319276766,short,Others,Others,Others,Animation,United States,Others,0
Freaked,PG-13,0.6081081081081081,0.37522022986074877,0.6944541795198192,0.29346574572019885,0.08173076923076922,8.81001204797317,56.3840771070283,short,Others,Others,Others,Comedy,United States,Others,0
Heart and Souls,PG-13,0.6891891891891891,0.47412905216370305,0.7703331046475647,0.7024408170470091,0.19711538461538458,9.741027444837728,68.1871921138641,normal,Others,Others,Others,Comedy,United States,Universal Pictures,0
Ruby in Paradise,R,0.6891891891891891,0.27051607107679043,0.4522054044757694,0.521320370721686,0.2451923076923077,7.824445930877619,54.77112151614334,normal,Others,Others,Others,Drama,United States,Others,0
